ID_Data,ID,ILs,Cite,Temperatura_K,Critical_temperature_K,Reduced_Temperature,Pressure_kPa,MW,c(-CH3),c(-CH2-),c(-OH),c(-NH3),c(>N-),c(-P),c(-S-),cr(-CH2-),cr(=CH-),cr(=C<),cr(>N-),cr(=N-),a(-CH3),a(-CH2-),a(>CH-),a(>C<),a(-OH),a(-O-),a(-COO-),a(=O) Other,a(-NH2),a(-NH-),a(>N-),a(-CN),a(-F),a(-Cl),a(-Br),a(-P),a(-B),a(-S-),a(-SO2-),a(-Sb),Thermal_conductivity_W_mK
1,1,['1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of ionic liquids under pressure"", Yebra, Francisco; Troncoso, Jacobo; Romani, Luis (2020) Fluid Phase Equilib. 515, 112573.",283.15,1209.164752,0.234169909,100,422.4,2,3,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1132
309,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",303.15,1292.778631,0.234494903,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.128
310,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",313.15,1292.778631,0.24223018,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.12636
311,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",323.15,1292.778631,0.249965456,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.12498
312,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",333.15,1292.778631,0.257700732,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1241
313,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",343.15,1292.778631,0.265436009,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1238
314,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",348.15,1292.778631,0.269303647,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1237
315,13,['1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide'],"""Thermal conductivity of the ionic liquid [HMIm]Tf2N with compressed carbon dioxide"", AlBarghouti, K. S.; Scurto, A. M. (2022) AIChE J. 68(6), e17635.",353.15,1292.778631,0.273171285,101.325,447.41,2,5,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,0.1234
316,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,273.75,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2013
317,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,284.54,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2026
318,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,294.67,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2044
319,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,304.31,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.208
320,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,314.53,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2069
321,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,324.58,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2085
322,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,334.71,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.212
323,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,345.26,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2121
324,14,['1-ethyl-3-methylimidazolium methanesulfonate'],"""[C2mim][CH3SO3] - A Suitable New Heat Transfer Fluid? Part 1. Thermophysical and Toxicological Properties"", Bioucas, F. E. B.; Vieira, S. I. C.; Lourenco, M. J. V.; Santos, F. J. V.; Nieto de Castro, C. A.; Massonne, K. (2018) Ind. Eng. Chem. Res. 57, 8541-8551.",100,1026.030816,0.09746296,355.51,206.26,2,1,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2101
325,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",283.34,1001.263879,0.282982345,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.157
326,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",293.28,1001.263879,0.292909797,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.156
327,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",298.36,1001.263879,0.297983385,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.155
328,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",303.45,1001.263879,0.30306696,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.155
329,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",313.5,1001.263879,0.313104274,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153
330,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",323.6,1001.263879,0.323191525,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153
331,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",333.58,1001.263879,0.333158927,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153
332,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",343.61,1001.263879,0.343176267,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153
333,15,['tributylmethylphosphonium methyl sulfate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",353.51,1001.263879,0.35306377,101.325,328.45,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.153
334,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",282.19,1337.84707,0.210928443,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.126
335,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",292.99,1337.84707,0.219001115,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.125
336,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",298.41,1337.84707,0.2230524,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.125
337,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",303.54,1337.84707,0.226886919,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.125
338,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",314.37,1337.84707,0.234982015,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.123
339,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",325.65,1337.84707,0.243413472,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.123
340,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",334.58,1337.84707,0.250088375,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.123
341,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",344.18,1337.84707,0.257264083,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.123
342,16,['trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate'],"""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",355.07,1337.84707,0.265404027,101.325,928.88,4,28,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0.121
343,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",282.47,1725.98474,0.163657299,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.137
344,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",292.94,1725.98474,0.169723401,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.136
345,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",298.04,1725.98474,0.172678236,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.135
346,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",303.15,1725.98474,0.175638865,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.135
347,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",313.45,1725.98474,0.181606472,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.133
348,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",323.45,1725.98474,0.187400266,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.132
349,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",333.55,1725.98474,0.193251998,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.131
350,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",343.59,1725.98474,0.199068967,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.131
351,17,"['trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate']","""Transport and thermal properties of quaternary phosphonium ionic  liquids and IoNanofluids"", Ferreira, A. G. M.; Simoes, P. N.; Ferreira, A. F.; Fonseca, M. A.; Oliveira, M. S. A.; Trino, A. S. M. (2013) J. Chem. Thermodyn. 64, 80-92.",353.62,1725.98474,0.204880143,101.325,773.29,4,28,0,0,0,1,0,0,0,0,0,0,8,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.131
352,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",273.15,1157.120855,0.236060044,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1712
353,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",283.15,1157.120855,0.244702184,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1711
354,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",293.15,1157.120855,0.253344323,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.167
355,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",303.15,1157.120855,0.261986463,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1679
356,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",313.15,1157.120855,0.270628603,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1648
357,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",323.15,1157.120855,0.279270742,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1629
358,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",333.15,1157.120855,0.287912882,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1631
359,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",343.15,1157.120855,0.296555021,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1626
360,18,['1-ethyl-3-methylimidazolium octyl sulfate'],"""Thermal Conductivity of Ionic Liquids: Measurement and Prediction"", Froba, A. P.; Rausch, M. H.; Krzeminski, K.; Assenbaum, D.; Wasserscheid, P.; Leipertz, A. (2010) Int. J. Thermophys. 31(11-12), 2059-2077.",353.15,1157.120855,0.305197161,101.325,320.45,2,1,0,0,0,0,0,0,3,0,1,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1621
